#{"t_start": 1709266852.2779326, "env_id": "None"}
r,l,t
908.5655,15,70954.159307
948.97034,15,70962.487541
950.87854,15,70962.487609
912.13446,15,70962.487624
910.1347,16,70962.487635
904.06586,15,70962.487645
964.2748,15,70970.872187
903.0877,15,70970.87225
911.26135,15,71026.618156
945.3524,15,71026.618217
966.96655,15,71035.304934
923.1958,15,71035.304999
903.18225,15,71035.305012
907.49414,15,71035.305023
971.1216,15,71035.305032
913.5168,16,71035.305042
900.68054,15,71045.277477
921.1162,15,71045.277535
900.85785,15,71095.292423
902.41907,15,71095.292486
945.92834,15,71103.595012
959.62646,15,71103.595068
906.51373,15,71103.595081
963.2958,15,71103.595092
896.38586,15,71111.913763
913.98126,16,71111.913824
910.5522,15,71111.913837
877.11273,17,71120.911323
950.9447,15,71169.942349
899.3241,15,71169.942409
911.882,15,71177.960925
912.4468,15,71177.960981
954.0913,15,71177.960995
903.7642,15,71177.961005
915.13934,15,71186.025856
897.0029,15,71186.025918
925.9325,15,71186.025931
951.7938,15,71194.213369
971.80054,15,71246.284242
911.99896,15,71255.290736
899.321,15,71255.2908
902.2546,15,71263.877698
912.9484,15,71263.877764
901.4217,17,71263.877778
904.1151,15,71263.877788
917.9139,16,71263.877798
899.3019,17,71272.88732
917.941,16,71281.966392
934.2283,15,71327.615585
906.5509,15,71335.708309
954.69775,15,71335.708369
913.71826,15,71343.599205
911.4756,15,71343.599256
911.0263,15,71343.59927
902.6024,15,71343.599281
963.06494,15,71351.012671
947.464,15,71359.331011
884.3004,17,71359.331075
990.6006,15,71412.090607
898.65546,15,71421.119692
895.3703,15,71421.119758
874.6648,15,71429.948238
866.64996,15,71429.9483
866.6592,15,71429.948314
873.29065,15,71429.948324
895.60614,15,71437.720444
937.65784,15,71445.694646
929.1549,15,71445.694703
915.4086,15,71490.959061
919.3494,15,71499.009593
906.5752,15,71499.009655
915.28674,15,71506.986341
927.9756,15,71506.986398
910.612,15,71506.986412
911.00287,15,71506.986422
923.2106,15,71514.958851
974.3307,15,71523.913112
927.33276,15,71523.913167
927.0536,15,71569.329878
934.2831,15,71576.831954
940.07666,15,71576.832018
914.12213,15,71586.275272
925.7538,15,71586.275335
905.9151,15,71586.275349
913.6312,15,71586.275359
915.6639,15,71594.260671
924.2654,15,71602.946631
905.20575,15,71602.946693
939.25696,15,71647.870364
907.8284,15,71659.088565
924.0957,15,71659.088624
907.9334,15,71667.0801
927.969,15,71667.080154
918.2798,15,71667.080168
937.5475,15,71667.080179
925.86707,15,71674.658587
955.7191,15,71682.706032
927.9645,15,71682.706085
944.5032,15,71727.752145
930.4464,15,71735.284621
922.49945,15,71735.284678
927.79517,15,71743.727815
903.83057,15,71743.727882
902.47614,15,71743.727897
902.9898,15,71743.727908
903.2833,15,71752.763549
905.41656,15,71760.814637
939.48083,15,71760.81469
922.8073,15,71808.155492
924.2197,15,71816.136111
939.20605,15,71816.136178
920.3364,15,71825.137071
920.7435,15,71825.137132
927.0797,15,71825.137145
930.47266,15,71825.137155
920.7841,15,71834.733323
921.31146,15,71843.795659
920.14545,15,71843.795721
917.2072,15,71888.211648
912.2426,15,71895.708632
927.9862,15,71895.708694
920.44904,15,71903.37839
974.4352,15,71903.378454
933.8806,15,71903.378468
931.6283,15,71911.402135
923.20966,16,71911.402195
909.5692,15,71920.435228
933.2814,15,71920.435288
935.09644,15,71965.973797
921.61444,15,71975.047909
916.2006,15,71975.047967
911.54443,15,71984.106437
911.16516,15,71984.106499
934.5769,15,71984.106513
916.2021,15,71993.382854
973.25745,15,72001.182298
920.3538,15,72001.182359
911.6307,17,72008.515448
921.8946,15,72058.675261
929.8113,15,72066.241629
938.7324,15,72066.241692
949.41077,15,72073.814545
952.19885,15,72073.814602
950.6023,15,72073.814615
910.5686,15,72083.621573
927.39014,15,72093.699659
894.444,15,72103.69728
854.46967,17,72112.030102
925.9121,15,72150.897868
921.4558,15,72158.853083
906.8576,15,72158.853137
914.55096,15,72166.873549
911.0933,15,72166.873609
911.5483,16,72174.918942
916.66754,15,72186.117931
897.6305,16,72186.117995
919.442,15,72193.779405
917.405,15,72202.811421
861.24414,15,72244.222446
920.5673,15,72252.055057
966.4563,15,72252.055113
871.2712,16,72252.055127
856.43713,17,72252.055137
905.1738,15,72259.75741
935.40894,15,72268.839009
922.1052,15,72276.61729
841.5886,18,72292.469701
862.2179,17,72300.051635
916.5918,15,72335.302351
912.9233,15,72343.194248
938.18555,15,72343.194309
923.2991,15,72343.194323
949.2595,15,72343.194334
916.7983,15,72358.715446
904.2671,15,72367.566628
879.2854,17,72367.566691
922.7865,15,72385.136168
867.1984,16,72385.136235
926.50684,15,72420.191354
938.34216,15,72428.231989
924.96277,15,72428.232054
926.0796,15,72428.232068
854.4894,17,72442.488078
888.2584,15,72442.488139
915.26465,15,72452.624504
914.2472,15,72452.624566
903.2556,15,72471.878428
908.76086,15,72471.878492
917.7878,15,72508.688924
858.937,15,72516.697358
918.40546,15,72516.697422
914.7577,15,72516.697436
913.8119,15,72531.300938
934.38245,15,72531.300996
911.3549,15,72540.366281
912.6636,15,72540.36635
915.27185,15,72557.705915
872.08746,16,72565.577171
919.12976,15,72599.626957
954.39233,15,72608.517657
921.055,16,72617.281231
931.64746,15,72625.26207
919.0405,15,72625.262128
928.6277,15,72634.391702
857.54364,18,72634.391761
876.4487,16,72642.104686
931.60425,15,72655.498956
925.3052,15,72663.205383
903.05426,16,72699.675652
909.2982,16,72708.72015
925.36426,15,72708.720211
934.1217,15,72716.850324
928.2626,15,72716.850384
931.85034,15,72724.503745
926.7394,15,72724.503807
852.4939,17,72748.227725
924.29224,15,72758.386679
863.96313,17,72766.462454
845.6215,15,72798.343028
842.7987,15,72806.62144
839.7594,15,72806.621503
840.9934,15,72815.440411
836.59595,15,72815.440475
845.2818,15,72825.289638
831.54767,15,72825.289701
832.7246,15,72843.283055
833.76263,15,72851.102638
834.2946,15,72861.030352
833.64844,15,72894.147409
836.96265,15,72903.286644
834.8138,15,72903.286707
832.46075,15,72912.343192
841.1949,15,72912.343258
845.15344,15,72920.20974
833.7929,16,72929.722156
824.6896,15,72943.406937
822.1023,15,72951.325748
828.1798,15,72961.383256
834.4525,15,72995.311264
837.0968,15,73004.15943
835.9651,15,73004.15949
823.9814,15,73012.781306
841.2489,15,73012.781371
835.1108,15,73020.88269
835.0406,15,73028.709028
829.3232,16,73046.026278
825.45123,15,73057.167604
843.5236,16,73057.167666
838.61487,15,73089.008672
836.0128,15,73097.15717
832.00183,15,73097.157224
836.4635,15,73105.271365
824.5994,15,73105.271424
831.2334,15,73115.098252
829.94867,15,73123.621345
843.229,15,73143.320664
834.8037,15,73151.394055
831.37225,15,73151.394114
834.47174,15,73185.281344
832.26807,15,73193.467632
835.69476,15,73193.467694
833.6074,15,73201.419809
829.73004,15,73201.41987
838.5021,15,73211.47538
808.5687,16,73225.343535
838.45074,15,73242.649053
834.821,15,73250.447623
838.59906,15,73250.447687
840.8671,15,73284.923803
832.59064,15,73293.013972
826.6537,15,73293.014031
830.4269,15,73301.369947
829.949,15,73301.37001
841.3448,15,73311.263462
821.1992,15,73326.799842
832.2313,15,73342.786524
835.0483,15,73351.234697
839.43555,15,73351.234762
832.2806,15,73383.848017
838.54443,15,73391.693587
832.63055,15,73391.693649
835.2133,15,73399.628305
828.6834,15,73399.628365
828.3218,16,73413.284702
832.0669,15,73423.358015
826.4325,15,73437.172871
830.58307,15,73445.124901
832.0431,16,73455.945039
837.2956,15,73485.608449
836.2837,15,73494.7023
834.7115,15,73505.808175
809.9946,16,73505.808236
829.7968,16,73515.221694
834.94446,15,73525.263483
833.11993,15,73586.185761
833.11993,15,73586.185823
833.11993,15,73586.185836
833.11993,15,73586.185846
833.11993,15,73586.185856
833.11993,15,73586.185865
833.11993,15,73586.185874
833.11993,15,73586.185883
833.11993,15,73586.185891
833.11993,15,73586.185901
797.8848,14,73648.902719
837.7591,14,73648.90278
713.14044,16,73663.888533
723.2981,16,73663.888593
630.4998,16,73663.888606
912.5419,17,73673.975352
517.54803,18,73682.215967
56.558716,20,73696.90891
182.0151,22,73712.00338
162.27054,22,73712.003435
840.48444,14,73741.978863
817.44226,14,73741.978926
833.01276,14,73756.457893
824.7776,14,73756.457953
848.02106,15,73764.478904
861.4316,14,73764.478969
833.82745,14,73774.247011
832.0629,14,73787.180817
843.4348,14,73803.123887
849.01526,14,73803.123949
824.62134,14,73834.031508
801.5936,15,73844.49181
825.2538,14,73852.77927
833.4256,14,73852.779334
839.00024,14,73860.86279
844.8468,15,73868.87015
800.0452,15,73877.076393
823.5343,14,73886.906249
859.7061,14,73902.195361
857.88055,14,73902.195421
843.12976,14,73934.260492
829.22144,13,73934.260557
830.116,14,73948.29662
813.7749,15,73956.399218
841.15643,14,73964.382698
782.0774,16,73974.207561
836.06934,15,73983.315172
832.02673,14,73983.315234
824.26514,14,73997.622484
848.2232,14,73997.622544
821.023,14,74026.468328
827.95435,15,74038.825944
835.3646,14,74046.918354
830.4131,14,74057.845412
850.8435,14,74066.003233
871.0114,14,74080.210461
813.71405,15,74080.210524
859.82745,15,74090.334929
842.4013,14,74100.412895
840.8233,14,74100.412955
817.8665,14,74133.545266
847.75214,15,74133.545328
847.2561,15,74148.592326
856.7503,14,74148.592388
869.67975,14,74156.560499
833.3897,14,74175.201725
798.22833,15,74175.201787
808.02,15,74175.201801
826.8525,14,74185.608123
789.3939,16,74201.655751
847.3696,14,74227.99358
827.1818,14,74227.993645
839.09424,14,74244.01792
825.87164,14,74244.017982
850.59863,14,74252.111306
825.51086,14,74271.694865
820.66614,14,74271.694929
827.22095,14,74281.792122
814.1432,16,74289.795619
812.76996,16,74309.086839
838.95514,14,74327.010369
837.27905,14,74327.010434
836.8816,14,74341.265478
825.1185,14,74341.265541
834.5705,14,74349.361366
828.0683,14,74367.032822
837.0515,14,74367.032881
829.30774,14,74376.641704
836.831,14,74395.190077
835.3833,14,74413.141845
822.0014,15,74435.624207
822.7994,15,74435.624268
816.4084,15,74449.910568
830.61646,15,74457.946924
801.0907,16,74457.946984
829.54114,15,74475.712359
814.45636,15,74484.809399
812.5,16,74484.809453
813.64484,15,74494.564008
794.12415,16,74513.534025
830.0515,15,74530.728861
827.3778,15,74530.728925
800.23553,16,74548.598961
795.422,16,74558.316737
803.5267,16,74558.316799
798.6065,16,74578.948659
830.47437,15,74578.948722
831.2027,15,74588.046042
796.4335,16,74588.0461
818.65125,15,74611.424729
831.8392,15,74629.920768
837.0198,15,74629.920837
830.7613,15,74647.440363
805.1681,16,74661.607919
800.4946,16,74661.607986
828.6472,15,74677.260552
793.3775,16,74685.416848
838.72296,15,74685.416907
800.1903,16,74695.616605
818.9006,15,74715.212655
820.7459,15,74733.462072
837.95105,15,74733.462129
820.121,14,74749.554467
815.0526,15,74768.461017
827.8456,15,74768.461083
798.64124,16,74786.180628
794.21295,16,74794.133154
775.5262,17,74803.97011
784.7777,16,74803.970173
847.3127,15,74818.000303
835.4409,15,74835.420115
798.25275,16,74844.813983
856.78796,14,74844.814044
816.30817,15,74866.476172
820.0496,16,74874.627177
834.6643,14,74888.766329
810.55817,15,74888.766386
842.99445,14,74897.839677
805.4042,16,74914.066201
819.49506,15,74922.118122
830.63885,15,74943.059272
826.057,15,74954.393234
827.6064,15,74954.393299
828.52844,15,74980.099766
794.70544,16,74980.099833
830.9797,15,74993.928039
815.5934,15,74993.928096
813.9617,15,75004.241824
823.5189,14,75012.481925
826.0831,15,75024.622896
814.3915,15,75044.348624
832.23096,15,75052.457299
825.7026,15,75052.457361
836.5261,15,75078.523949
805.3631,15,75078.524013
825.4198,15,75092.610648
797.8709,15,75092.610708
832.875,15,75100.671676
825.591,15,75108.771239
830.7362,16,75128.718987
797.54376,16,75147.457644
799.4667,16,75157.08405
794.6964,16,75157.084114
793.4673,16,75182.319681
804.6867,16,75182.319744
821.8199,15,75199.267766
835.5679,15,75199.26783
819.5822,15,75214.912615
816.86896,16,75214.912685
836.7046,14,75229.964508
846.83795,14,75251.967056
838.1649,15,75251.967118
839.29645,15,75261.107534
842.5996,15,75286.310985
856.479,15,75286.311046
854.7286,15,75296.041232
839.45715,16,75304.737375
831.7782,15,75314.868254
853.0589,15,75314.868319
817.9073,17,75337.247072
857.29486,15,75352.329211
857.7848,15,75352.32927
855.14954,15,75361.930574
848.4485,15,75386.408105
845.91077,15,75386.408168
851.52106,15,75396.073775
846.60736,15,75406.189075
844.5304,15,75414.175669
837.66766,15,75414.175731
831.3713,16,75440.117846
853.4988,15,75449.360083
857.2691,15,75449.360146
851.85986,15,75457.314379
846.08026,15,75483.668998
846.03253,15,75483.669062
851.06256,15,75491.611213
852.08325,15,75499.518021
849.65063,15,75509.69383
826.8861,16,75519.803482
846.39575,15,75542.348921
853.6454,15,75552.12672
844.5864,15,75560.823504
835.4113,17,75569.942269
842.2154,15,75594.740075
839.6652,15,75594.74014
866.84467,15,75602.549976
844.2392,15,75610.647228
850.1363,15,75619.341399
850.423,14,75619.341463
838.61633,15,75646.320052
845.8169,15,75656.442378
824.9699,16,75670.60425
861.3613,15,75670.604309
851.0199,15,75694.677031
839.0406,15,75694.67709
847.58203,15,75704.805508
847.67224,15,75712.708477
851.11383,15,75720.715007
852.31165,15,75720.715064
845.5795,15,75746.716217
841.7434,15,75755.150623
845.9132,16,75774.143605
839.3564,17,75784.324451
845.1489,15,75798.862797
854.3913,15,75798.862868
850.17255,15,75807.513381
837.10504,15,75815.504767
853.6366,15,75823.436388
843.7946,16,75831.217456
841.1,15,75852.679784
847.7945,15,75862.910032
859.76764,15,75880.815188
851.6909,15,75888.74268
849.9587,15,75902.677855
829.0796,16,75914.045478
844.65674,15,75921.930609
846.77423,16,75921.930669
840.13794,15,75929.881745
845.57544,15,75937.965188
831.7979,16,75963.323626
922.1499,16,75972.583935
846.30334,15,75986.460754
847.2478,15,75994.465007
845.2814,15,76008.472505
851.7077,15,76030.177444
849.27563,15,76039.337624
826.714,17,76039.337684
820.1139,17,76047.355512
843.0288,15,76047.355584
923.7839,15,76072.49278
930.5708,15,76083.833899
925.51843,15,76098.042747
944.8811,15,76105.807681
922.43207,15,76119.843955
933.6046,15,76137.807117
845.7146,15,76137.807183
896.55725,15,76146.098346
872.3495,17,76146.09841
843.4945,16,76154.020588
927.2013,15,76180.703672
845.93225,16,76180.703733
921.63983,15,76196.007484
941.17346,15,76205.227768
907.7805,15,76232.110915
809.6877,18,76232.110983
913.0041,15,76232.110996
925.65625,15,76240.7024
920.9862,15,76240.702463
917.9226,15,76248.868856
871.97723,15,76274.24431
931.95337,15,76274.244371
940.96985,15,76289.78335
936.2114,15,76298.646026
914.7104,15,76325.145324
909.1247,15,76325.145385
942.8264,15,76325.145397
942.6173,15,76333.366655
927.32214,15,76333.366713
913.48004,15,76341.206458
930.9314,15,76366.706444
912.8782,15,76366.706509
942.5735,15,76381.948425
868.14307,16,76396.032041
944.8884,15,76418.298727
914.7088,15,76418.298788
923.1175,15,76418.298801
927.125,15,76426.174233
925.10693,15,76426.174297
927.4376,15,76435.32275
851.33734,16,76463.613391
930.9186,15,76472.7865
852.2674,17,76472.786562
929.0078,15,76486.711525
866.4821,15,76505.689809
938.2567,15,76505.689871
931.94385,15,76515.974182
912.9148,15,76515.974246
833.6905,17,76525.804352
945.8335,15,76525.804417
885.2551,15,76560.879151
860.96185,16,76560.879214
941.2483,15,76560.879229
930.90356,15,76575.012011
876.9268,15,76598.101791
923.74,15,76598.10185
934.7457,15,76608.713036
918.0054,15,76608.713098
915.67346,15,76617.762313
916.8171,15,76617.762371
946.5155,15,76652.760133
928.92053,15,76652.760194
845.7544,16,76660.950011
943.333,15,76668.663531
905.5367,15,76689.434057
917.87665,15,76689.434117
861.3705,15,76697.607088
922.63763,15,76705.873709
916.1933,15,76705.873772
854.8483,16,76705.873785
911.71747,15,76739.397629
922.60077,15,76739.397692
864.193,15,76747.296762
927.43896,15,76755.257184
925.41235,15,76784.846963
858.9536,15,76792.724386
931.7451,15,76801.486248
869.3939,17,76801.48631
868.91956,16,76809.3292
868.148,17,76817.387411
912.941,15,76843.06666
923.2003,15,76843.06672
947.08496,15,76852.307943
916.11694,15,76862.301057
917.9595,15,76883.342131
924.87744,15,76891.304911
912.1504,15,76899.467029
915.101,15,76899.467084
918.4371,15,76965.979274
918.4371,15,76965.979342
918.4371,15,76965.979355
918.4371,15,76965.979366
918.4371,15,76965.979375
918.4371,15,76965.979384
918.4371,15,76965.979393
